"Filename","Title","Author","Subject","Keywords","Producer","Creator","CreationDate","ModDate","NumPages"
"DR--100004018.pdf",null,null,null,null,"Corel PDF Engine Version 11.4.0.100","PrintServer130","D:20070629090420-04'00'","D:20121030145321-04'00'",30
"DR--100021078.pdf",null,null,null,null,"Adobe PDF Library 11.0","ToolBox","D:20160229155408-05'00'","D:20180319131534-04'00'",104
"DR--100067082.pdf",null,null,null,null,null,null,"D:20180319140400+01'00'","D:20180419111409+02'00'",59
"DR--100074151.pdf","Otras Preguntas","La Oficina del Contralor de la Moneda",null,null,"Acrobat Distiller 9.0.0 (Windows)","PScript5.dll Version 5.2.2","D:20100715122636-04'00'","D:20140514175034-04'00'",28
"DR--100177824.pdf",null,null,null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20160120153947+13'00'","D:20160120153947+13'00'",39
"DR--100180754.pdf",null,null,null,null,"Corel PDF Engine Version 17.0.0.314","PrintServer170","D:20150512164614Z","D:20150512164614Z",13
"DR--100184983.pdf","Microsoft Word - NR_Protocol_2.17.16 FR kdo.docx","SBlagojevic",null,null,"Acrobat Distiller 11.0 (Windows)","Word","D:20180130143346-08'00'","D:20180130143620-08'00'",10
"DR--100260354.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 13.1 (Macintosh)","D:20181017162744-04'00'","D:20181017162800-04'00'",12
"DR--100281428.pdf","May 2017 Panel Discussion","Grace",null,null,"Microsoft® Word 2016","Microsoft® Word 2016","D:20170510170753-04'00'","D:20170510170753-04'00'",12
"DR--100283100.pdf","The Nutrition Services Program Outcomes Evaluation: Effects on Participants’ Health Care Utilization","Mathematica Policy Research",null,null,"Adobe PDF Library 19.8.103","Acrobat PDFMaker 19 for PowerPoint","D:20181212114352-05'00'","D:20181218102711-05'00'",41
"DR--100337890.pdf","2014 Chief FOIA Officer Report - Committee For Purchase From People Who Are Blind or Severely Disabled (CPPBSD 2)","btalebian",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20140313094037-06'00'","D:20140313094037-06'00'",15
"DR--100340889.pdf",null,"dhondgea",null,null,"Acrobat Distiller 11.0 (Windows)","PScript5.dll Version 5.2.2","D:20180227130847Z","D:20180227130959Z",585
"DR--100346213.pdf","ABILITYONE PROGRAM  ANNUAL REPORT 2013",null,null,null,"Adobe PDF Library 9.0","Adobe InDesign CS4 (6.0.6)","D:20140310161811-05'00'","D:20140324092530-07'00'",19
"DR--100364311.pdf","NORS Table 2 Complaint Codes","ACL",null,null,null,null,"D:20180227140542-05'00'","D:20180906130924-04'00'",21
"DR--100409285.pdf","MD-715 Report FY2016 Final","Thomas Vinh Middleton",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20170828002009-04'00'","D:20170828010124-04'00'",52
"DR--100444537.pdf","Evaluation of the Effect of the Older Americans Act Title III-C Nutrition Services Program on Participants' Food Security, Socialization, and Diet Quality","James Mabli, Elizabeth Gearan, Rhoda Cohen, Katherine Niland, Nicholas Redel, Erin Panzarella, Barbara Carlson",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20170607082957-04'00'","D:20170608114551-04'00'",210
"DR--100562912.pdf","BEP In$ite FY 15 MD-715 Report -revised","andrewsr",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20160616225937-04'00'","D:20160617091743-04'00'",41
"DR--100573606.pdf","2018-2023:Long-Range Plan for the National Institute on Disability, Independent Living, and Rehabilitation Research","Brannon, Ruth (ACL)",null,null,"Adobe PDF Library 19.8.103","Acrobat PDFMaker 19 for Word","D:20181207105128-05'00'","D:20190117135606-05'00'",23
"DR--100600901.pdf",null,"Boucher, Cynthia (NIH/NCATS) [E]",null,null,"Microsoft® Word 2013","Microsoft® Word 2013","D:20171204235003Z","D:20171204162031Z",27
"DR--10066266.pdf",null,null,null,null,"Corel PDF Engine Version 11.4.0.100","PrintServer130","D:20080408091745-04'00'","D:20120402162848-04'00'",11
"DR--100679958.pdf",null,null,null,null,"Corel PDF Engine Version 1.14.0.755","PrintServer140","D:20120131195921Z","D:20121030142413-04'00'",10
"DR--100683248.pdf",null,"Bushnell, Cloe",null,null,"Microsoft® Excel® 2010","Microsoft® Excel® 2010","D:20120907150942-04'00'","D:20120907150942-04'00'",13
"DR--100713824.pdf","Protocol Summary","Daniel G. Connor",null,null,"Microsoft® Word 2016","Microsoft® Word 2016","D:20180625185238-04'00'","D:20180625185238-04'00'",16
"DR--100718974.pdf","RFI - JG Final Approach Edits Round 2 (Kenneth's changes 2016-04-22)","James Greco",null,null,"Mac OS X 10.11.4 Quartz PDFContext","Word","D:20160422204543Z","D:20160422180904-04'00'",14
"DR--100794705.pdf",null,"MMulholland",null,null,"Acrobat Distiller 17.0 (Windows)","PScript5.dll Version 5.2.2","D:20170608171715-04'00'","D:20170609073941-04'00'",25
"DR--100877578.pdf","IPA OW Reply Comment 2013_FINAL_b","Cynthia Turner",null,null,"Mac OS X 10.6.8 Quartz PDFContext","Microsoft Word","D:20130307205442Z","D:20130314155857-04'00'",21
"DR--100883361.pdf","Chronic Disease Self-Management Program (CDSMP) Process Evaluation","Cynthia Woodcock; Holly Korda; Erkan Erdem; Sarah Pedersen; Michelle Kloc; Erik Tollefson",null,null,"Adobe PDF Library 9.0","Acrobat PDFMaker 9.0 for Word","D:20130517065724+05'30'","D:20130530102701+05'30'",110
"DR--10096900.pdf","CONSOLIDATION COAL V. SOL (MSHA)     (79050069)","Unknown",null,null,"Acrobat PDFWriter 3.02 for Windows","Microsoft Word ","Friday, December 10, 1999 11:02:17 AM","D:20000427171005-04'00'",10
"DR--101025460.pdf","PR-2 ","pbriscoe",null,null,"Acrobat Distiller 7.0.5 (Windows)","Acrobat PDFMaker 7.0.7 for Word","D:20070201114711-05'00'","D:20111025115559-04'00'",28
"DR--101066778.pdf",null,"情報通信課",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20160122102453+13'00'","D:20160122102458+13'00'",20
"DR--101082921.pdf",null,null,null,null,"Adobe PDF Library 10.0.1","Adobe InDesign CS6 (Macintosh)","D:20161014134725-04'00'","D:20161014134746-04'00'",154
"DR--101083421.pdf","National Family Caregiver Support Program Process Evaluation","The Lewin Group; ACL",null,null,"iTextSharp 4.0.3 (based on iText 2.0.2)","CommonLook Office GlobalAccess-2.0.0.20","D:20160815105418-04'00'","D:20160826161722-04'00'",69
"DR--101093058.pdf",null,null,null,null,"Corel PDF Engine Version 11.4.0.100","PrintServer130","D:20090811154740-04'00'","D:20121030083046-04'00'",10
"DR--101115767.pdf",null,null,null,null,"Corel PDF Engine Version 16.0.0.429","PrintServer160","D:20140425115319Z","D:20140425115319Z",11
"DR--101267699.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 13.1 (Macintosh)","D:20181017102919-04'00'","D:20181017102927-04'00'",96
"DR--101275729.pdf","printmgr file",null,null,null,"Acrobat Distiller 8.1.0 (Windows)",null,"D:20190123185327-05'00'","D:20190124092612-05'00'",38
"DR--101311000.pdf","Exhibit cover pages (6747382).DOCX","psb",null,null,"DocsCorp PDF","DocsCorp PDF","D:20150327174409-04'00'","D:20150327174409-04'00'",32
"DR--101333475.pdf","FY2014 Solicitation Template","Blue, Kellie",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20190130090953-05'00'","D:20190130091000-05'00'",31
"DR--101346437.pdf","Process Evaluation of Older Americans Act Title III-E National Family Caregiver Support Program","The Lewin Group",null,null,"iTextSharp 4.0.3 (based on iText 2.0.2)","CommonLook Office GlobalAccess-2.0.0.20","D:20160708094522-04'00'","D:20160808111756-04'00'",12
"DR--101408661.pdf",null,null,null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 15 for Word","D:20180727194731-04'00'","D:20180727194745-04'00'",82
"DR--101439624.pdf","THE REGULATED PRODUCT HANDBOOK","Sen Qi",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for Word","D:20150225112051-05'00'","D:20150225112103-05'00'",42
"DR--101446823.pdf",null,"KJA",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 15 for Word","D:20180420144245-04'00'","D:20180516071501-04'00'",12
"DR--101456115.pdf",null,null,null,null,"Corel PDF Engine Version 11.4.0.100","PrintServer130","D:20080501145803-04'00'","D:20121101100011-04'00'",36
"DR--101487013.pdf","ADRC Process and Outcome Evaluation Appendices","IMPAQ International, LLC",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20141031151819-04'00'","D:20141204063605-05'00'",624
"DR--101528803.pdf","Estimation of Injuries Related To Consumer Products","bora",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for Word","D:20140718094207-04'00'","D:20140718094222-04'00'",16
"DR--101592992.pdf",null,null,null,null,null,null,"D:20181022144714-04'00'","D:20181022144714-04'00'",18
"DR--101648390.pdf","printmgr file",null,null,null,"Acrobat Distiller 8.1.0 (Windows)",null,"D:20190123204640-05'00'","D:20190124092726-05'00'",39
"DR--101692352.pdf","printmgr file",null,null,null,"Acrobat Distiller 8.1.0 (Windows)",null,"D:20190124173537-05'00'","D:20190125091154-05'00'",54
"DR--101741340.pdf","Office of General Counsel Advisory Opinions - Walk-behind Power Lawn Mowers",null,null,null,"Acrobat PDFWriter 3.0 for Windows","Acrobat Capture Server 2.0","D:19980313151741Z","D:20010531094729-03'00'",22
"DR--101744407.pdf","Powered Scooter Special Study 7/1/03 - 6/30/04",null,null,null,"Acrobat PDFWriter 5.0 for Windows NT","Memo- powered scooter temp.doc - Microsoft Word","D:20050503145543Z","D:20050614095814-04'00'",50
"DR--10178443.pdf",null,"Stacey Demps-Barrett",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20180308100836-05'00'","D:20180308100837-05'00'",11
"DR--101828921.pdf","FY2014 Solicitation Template","Blue, Kellie",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20181220122232-05'00'","D:20181220122241-05'00'",26
"DR--101837139.pdf","Process Evaluation of Older Americans Act title III-C Nutrition Services Program ","Mathematica Policy Research",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20151001155051-04'00'","D:20151014080634-04'00'",110
"DR--101865879.pdf",null,null,null,null,null,null,"D:20181019165630-04'00'","D:20181019165630-04'00'",20
"DR--101936273.pdf","printmgr file",null,null,null,"Acrobat Distiller 8.1.0 (Windows)",null,"D:20190123204216-05'00'","D:20190124092510-05'00'",83
"DR--101999625.pdf",null,null,null,null,"Corel PDF Engine Version 1.14.0.755","PrintServer140","D:20120709141823Z","D:20121101101927-04'00'",11
"DR--102000998.pdf","Microsoft Word - Audit Plan update12-01-2009.doc","BeardD",null,null,"Acrobat Distiller 7.0.5 (Windows)","PScript5.dll Version 5.2.2","D:20091209131050-05'00'","D:20091209131050-05'00'",13
"DR--102002800.pdf",null,null,null,null,"Corel PDF Engine Version 11.4.0.100","PrintServer130","D:20090827130944-04'00'","D:20121031110143-04'00'",20
"DR--102049404.pdf",null,null,null,null,null,null,"D:20160105064852-07'00'","D:20160105065818-07'00'",44
"DR--102099342.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 2015 (Macintosh)","D:20151008130248-06'00'","D:20160105091211-07'00'",25
"DR--102101232.pdf",null,null,null,null,"Corel PDF Engine Version 11.4.0.100","PrintServer130","D:20090108063453-05'00'","D:20121031151624-04'00'",22
"DR--102147062.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 2015 (Macintosh)","D:20170530113714-07'00'","D:20170530113818-07'00'",36
"DR--102184959.pdf",null,null,null,null,"Corel PDF Engine Version 16.0.0.427","PrintServer160","D:20130925135008Z","D:20130925135008Z",25
"DR--102189923.pdf","PROTOCOL","Nick Bulley",null,null,"Microsoft® Word 2016","Microsoft® Word 2016","D:20180617150950-05'00'","D:20180617150950-05'00'",66
"DR--102274031.pdf","AUDIT PLAN","Lakesha Mays",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for Word","D:20130710110617-04'00'","D:20130710110621-04'00'",17
"DR--102310380.pdf","Legal Scrub Telecommunications NZ Review",null,null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20160122082248+13'00'","D:20160122082250+13'00'",23
"DR--102381993.pdf","Audit Report Title Goes Here","Angela Mitchell",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 15 for Word","D:20181211110901-08'00'","D:20181211110907-08'00'",12
"DR--102393761.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 2015 (Macintosh)","D:20151216100139-07'00'","D:20151216173643-07'00'",12
"DR--102407498.pdf",null,null,null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20160120142851+13'00'","D:20160120142851+13'00'",66
"DR--102471123.pdf",null,"Fulks, Kristopher",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20170619171743-04'00'","D:20170619171743-04'00'",22
"DR--102475437.pdf","2009 Negotiated Rulemaking for Higher Education - Summer/Fall (PDF)","Office of Postsecondary Education",null,null,"Acrobat Distiller 8.1.0 (Windows)","Acrobat PDFMaker 8.1 for Word","D:20090605154536-04'00'","D:20090608120013-04'00'",16
"DR--102536995.pdf","AUDIT PLAN","Lakesha Mays",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for Word","D:20141003092042-04'00'","D:20141003092057-04'00'",16
"DR--102567046.pdf",null,"hakashah.samad",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Excel","D:20160120170905+13'00'","D:20160120171247+13'00'",344
"DR--102590285.pdf","PowerPoint Presentation","Abbey Warner",null,null,"Microsoft® Office PowerPoint® 2007","Microsoft® Office PowerPoint® 2007","D:20180514130941-04'00'","D:20180514130941-04'00'",10
"DR--102619288.pdf",null,null,null,null,"Corel PDF Engine Version 17.0.0.337","PrintServer170","D:20170515175336Z","D:20170515175336Z",76
"DR--102625940.pdf",null,"GSA",null,null,"Corel PDF Engine Version 10.990","Print Server 100","D:20070202151954Z","D:20121029131548-04'00'",10
"DR--102685779.pdf","AUDIT PLAN","Lakesha Mays",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for Word","D:20150424145153-04'00'","D:20150424145207-04'00'",16
"DR--102685780.pdf","AUDIT PLAN","Lakesha Mays",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 15 for Word","D:20180514135405-04'00'","D:20180514135415-04'00'",23
"DR--102735772.pdf",null,null,null,null,"Corel PDF Engine Version 11.4.0.100","PrintServer130","D:20070309154230-05'00'","D:20121029132634-04'00'",14
"DR--102750532.pdf","Impact of Vehicle Efficiency Improvements on Powertrain Design"," Sam McLaughlin; Pascal Amar",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for PowerPoint","D:20121106155513-06'00'","D:20121108161638-06'00'",17
"DR--102757725.pdf",null,null,null,null,"Acrobat Distiller 3.0 for Windows",null,"D:19980605103312","D:19980605110750",54
"DR--102781223.pdf",null,null,null,null,"Corel PDF Engine Version 17.0.0.337","PrintServer170","D:20160404120052Z","D:20160404120052Z",38
"DR--102848643.pdf",null,"Faraj",null,null,"Adobe Acrobat Pro 11.0.20","Adobe Acrobat Pro 11.0.20","D:20180322082924-04'00'","D:20180322083005-04'00'",22
"DR--10285049.pdf","Microsoft Word - 2010 FOIA Annual Report.doc","slsutton",null,null,"Acrobat Distiller 9.3.2 (Windows)","PScript5.dll Version 5.2.2","D:20101222160934-05'00'","D:20120402162235-04'00'",22
"DR--102865372.pdf","AUDIT PLAN","Bryan P. Saddler",null,null,"Adobe PDF Library 9.0","Acrobat PDFMaker 9.1 for Word","D:20111130175031-05'00'","D:20111130175040-05'00'",20
"DR--102869156.pdf",null,null,null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20160120142727+13'00'","D:20160120142727+13'00'",38
"DR--102885478.pdf",null,null,null,null,"Corel PDF Engine Version 17.0.0.314","PrintServer170","D:20150401115917Z","D:20150401115917Z",17
"DR--102901798.pdf",null,null,null,null,"Corel PDF Engine Version 17.0.0.314","PrintServer170","D:20150325153813Z","D:20150325153813Z",15
"DR--102994450.pdf",null,null,null,null,null,null,"D:20121205145248-07'00'","D:20121205145248-07'00'",142
"DR--103051208.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 2015 (Macintosh)","D:20170524152057-07'00'","D:20170524152905-07'00'",23
"DR--103051543.pdf",null,"Angela Guerra",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Excel","D:20160120175044+13'00'","D:20160120175345+13'00'",214
"DR--103078870.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 2015 (Macintosh)","D:20151008130248-06'00'","D:20160105065944-07'00'",11
"DR--103089810.pdf",null,null,null,null,"Amyuni PDF Converter version 5.0.1.5; Amyuni PDF Creator 5.0.1.5 rev 6549M CDIntf","LIQUENT InSight Rendering","D:20170613040318+02'00'","D:20180828150034+02'00'",33
"DR--103117992.pdf","Recent Trends in U.S. Services Trade 2006 Annual Report","lynette.gabourel",null,null,"Acrobat Distiller 7.0 (Windows)","PScript5.dll Version 5.2.2","D:20060608075842-04'00'","D:20061128152347-05'00'",118
"DR--103117994.pdf","Recent Trends in U.S. Services Trade 2003 Annual Report","Mario",null,null,"Acrobat PDFWriter 5.0 for Windows NT","Adobe Photoshop","D:20030520111650Z","D:20061129110340-05'00'",156
"DR--103226291.pdf","Microsoft Word - Audit Plan 03-01-2008.doc","MunroM",null,null,"Acrobat Distiller 7.0 (Windows)","PScript5.dll Version 5.2","D:20080325113753-04'00'","D:20080325113753-04'00'",13
"DR--103227032.pdf",null,null,null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20160120143940+13'00'","D:20160120143940+13'00'",28
"DR--103237261.pdf",null,"Robinson, Grant",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Excel","D:20160120170623+13'00'","D:20160120170817+13'00'",445
"DR--103363187.pdf","Microsoft Word - Audit Plan update May 2010.doc","BeardD",null,null,"Acrobat Distiller 9.0.0 (Windows)","PScript5.dll Version 5.2.2","D:20100601134141-04'00'","D:20100601134626-04'00'",14
"DR--103378470.pdf",null,null,null,null,"Corel PDF Engine Version 16.0.0.427","PrintServer160","D:20141104171131Z","D:20141104171131Z",15
"DR--103413524.pdf",null,"Myers, Micah",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20160122120609+13'00'","D:20160122120618+13'00'",54
"DR--103414130.pdf",null,null,null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20160120144050+13'00'","D:20160120144050+13'00'",12
"DR--103434917.pdf","DOE/NV - - 538","GregorLB@nv.doe.gov",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 18 for Word","D:20180510061107-07'00'","D:20180514084014-07'00'",15
"DR--103442874.pdf",null,null,null,null,"Corel PDF Engine Version 17.0.0.337","PrintServer170","D:20150123143402Z","D:20150123143402Z",10
"DR--103450324.pdf",null,"helpdesk",null,null,"Microsoft® Word 2013","Microsoft® Word 2013","D:20160518144323-04'00'","D:20160518144323-04'00'",18
"DR--103476276.pdf",null,null,null,null,"Corel PDF Engine Version 1.14.0.755","PrintServer140","D:20110712191100Z","D:20121030123323-04'00'",15
"DR--103575664.pdf","Negotiated Rulemaking Summer/Fall 2009 - Conference Call With Analysts and Investors (PDF)","Office of Postsecondary Education",null,null,"Acrobat Distiller 8.1.0 (Windows)","Acrobat PDFMaker 8.1 for Word","D:20090605153805-04'00'","D:20090608112450-04'00'",14
"DR--103610442.pdf","Microsoft Word - C304F4D5.doc","MunroM",null,null,"Acrobat Distiller 7.0 (Windows)","PScript5.dll Version 5.2","D:20080303103844-05'00'","D:20080303103844-05'00'",14
"DR--10362786.pdf","Annual U.S. Transmission Data Review","Emily Fisher",null,null,"Adobe PDF Library 11.0","Acrobat PDFMaker 11 for Word","D:20150813110643-07'00'","D:20150826155039-04'00'",90
"DR--103643186.pdf",null,null,null,null,null,null,"D:20160105064214-07'00'","D:20160105065653-07'00'",44
"DR--103696333.pdf",null,null,null,null,"Adobe PDF Library 15.0","Adobe InDesign CC 13.0 (Macintosh)","D:20180924114448-06'00'","D:20180924114528-06'00'",16
"DR--103705640.pdf","LIST OF COMPREHENSIVE PLANS","FERC",null,null,"Microsoft® Word for Office 365","Microsoft® Word for Office 365","D:20191220095208-05'00'","D:20200108152031-05'00'",144
"DR--103736309.pdf",null,null,null,null,"PDFTron PDFNet","PDFfusion Version (PDFaqua) 5.4.0.0.048 Sep  1 2014 16:12:01","D:20161026173451Z","D:20180911111935+02'00'",124
"DR--103741232.pdf",null,null,null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20160120143812+13'00'","D:20160120143812+13'00'",14
"DR--103767957.pdf","162 FERC ¶ 61,237","FERC",null,null,"Microsoft® Word 2013","Microsoft® Word 2013","D:20180315121313-04'00'","D:20180315121334-04'00'",16
"DR--103856742.pdf",null,null,null,null,"Corel PDF Engine Version 11.4.0.100","PrintServer130","D:20100326112836-04'00'","D:20121101121249-04'00'",15
"DR--103861542.pdf",null,"soromrd",null,null,"Adobe PDF Library 9.0","Acrobat PDFMaker 9.1 for Word","D:20120725083737-07'00'","D:20120725083742-07'00'",13
"DR--104010195.pdf","Microsoft Word - 6- LANL Community Leaders 09-07 _Final Report_","104906",null,null,"Acrobat Distiller 8.1.0 (Windows)","PScript5.dll Version 5.2.2","D:20080204140503-07'00'","D:20190617084552-06'00'",58
"DR--104161784.pdf",null,null,null,null,"Microsoft® Word 2016","Microsoft® Word 2016","D:20180709145902-04'00'","D:20181106104844-05'00'",71
"DR--104165016.pdf","G:\\Journals\\Client-07\\WF\\19(1)\\Pagination\\Tex\\wf08001.dvi","R. Rajagopal (Dubai) 4716 2000 Dec 22 09:15:55",null,null,"Acrobat Distiller 5.0.5 (Windows)","DVIPSONE 2.2.4  http://www.YandY.com","D:20100202173721Z","D:20170516093313-05'00'",13
"DR--10417315.pdf","Looseleaf_FAC09.PDF","PatriciaATing",null,null,"Acrobat PDFWriter 3.02 for Windows NT",null,"D:20020828095917Z","D:20020828141843-03'00'",90
"DR--10417320.pdf","Looseleaf_FAC11.PDF","PatriciaATing",null,null,"Acrobat PDFWriter 3.02 for Windows NT",null,"D:20021223110929Z","D:20021227105859-05'00'",12
"DR--10417321.pdf","FAC 12_Looseleaf.PDF","PatriciaATing",null,null,"Acrobat PDFWriter 3.02 for Windows NT",null,"D:20030127093044Z","D:20030127151749-05'00'",46
"DR--10417323.pdf","Looseleaf_FAC13.PDF","HadaNFlowers",null,null,"Acrobat PDFWriter 3.02 for Windows NT",null,"D:20030318122233Z","D:20030328145928-05'00'",64
"DR--104222191.pdf",null,null,null,null,"Corel PDF Engine Version 18.0.0.200","PrintServer180","D:20180129192633Z","D:20180129192633Z",76
"DR--104259455.pdf","Draft ENVIRONMENTAL ASSESSMENT","Kelly T. Blough",null,null,"Adobe PDF Library 15.0","Acrobat PDFMaker 15 for Word","D:20170131105714-07'00'","D:20170201142757-07'00'",46
"DR--104325327.pdf","Protocol Template","ITS Support Team",null,null,"Microsoft® Word 2013","Microsoft® Word 2013","D:20180228081314-06'00'","D:20180228081314-06'00'",115
"DR--104342706.pdf",null,null,null,null,"Corel PDF Engine Version 18.0.0.200","PrintServer180","D:20180606182644Z","D:20180606182644Z",14
"DR--104407179.pdf","Microsoft Word - FY 2016 Absence of Approps Plan_Sep24_2015","z.mora",null,null,"Acrobat Distiller 10.1.15 (Windows)","PScript5.dll Version 5.2.2","D:20150926105356-06'00'","D:20150928104602-06'00'",36
"DR--104408454.pdf",null,null,null,null,"Foxit Reader PDF 印表機 版本 9.0.0.1017",null,"D:20180719154019+08'00'","D:20180719154019+08'00'",13
"DR--104436551.pdf",null,null,null,null,"Corel PDF Engine Version 18.0.0.200","PrintServer180","D:20181226192721Z","D:20181226192721Z",20
"DR--104477901.pdf",null,null,null,null,null,null,"D:20180724173948-05'00'","D:20180724174204-05'00'",85
"DR--104492904.pdf","Mapping Fire Regimes International Journal of Wildland and Fire","Richards",null,null,"Acrobat Distiller 4.05 for Windows","Windows NT 4.0","D:20010914123033Z","D:20170526080307-05'00'",15
"DR--104579465.pdf",null,null,null,null,"Corel PDF Engine Version 18.0.0.200","PrintServer180","D:20170807183213Z","D:20170807183213Z",19
"DR--104627197.pdf",null,null,null,null,"www.adlibsoftware.com: CTP (5.4.4.51814) OS (Windows 2012,2,0,64)","MS Word for Windows Document (OLE)","D:20180717011038-04'00'","D:20180717011038-04'00'",54
"DR--104693045.pdf","Options for Reducing the Deficit: 2014 to 2023"," Congressional Budget Office",null,null,"Acrobat Distiller 10.1.8 (Windows)","FrameMaker 10.0.2","D:20131112132737Z","D:20140612121555-04'00'",316
"DR--104733939.pdf","PowerPoint Presentation","Chris Toney",null,null,"Microsoft® PowerPoint® 2010","Microsoft® PowerPoint® 2010","D:20130605144234-05'00'","D:20170621094950-05'00'",13
"DR--104764265.pdf",null,null,null,null,"Corel PDF Engine Version 18.0.0.200","PrintServer180","D:20180319182622Z","D:20180319182622Z",10
"DR--104795812.pdf","Microsoft PowerPoint - Norman2016IBWC","padinare.unnikrishna",null,null,"Acrobat Distiller 10.1.16 (Windows)","PScript5.dll Version 5.2.2","D:20160430124809-06'00'","D:20160503150853-06'00'",69
"DR--104846334.pdf","Microsoft Word - FINAL Environmental Assessement - Hunting in Canalization July25_2014","emverdec",null,null,"Acrobat Distiller 10.1.10 (Windows)","PScript5.dll Version 5.2.2","D:20140801144920-06'00'","D:20140801150254-06'00'",58
"DR--104853658.pdf",null,null,null,null,"Corel PDF Engine Version 18.0.0.200","PrintServer180","D:20180618182629Z","D:20180618182629Z",35
"DR--104864769.pdf","Microsoft Word - FINAL_LANL_Community Leaders 2011","cindyacribbs",null,null,"GPL Ghostscript 8.15","PScript5.dll Version 5.2.2","D:20111108133136","D:20111108133136",77
"DR--10493369.pdf",null,"jbishopgreen",null,null,"Microsoft® Word 2010","Microsoft® Word 2010","D:20140114092731-05'00'","D:20140114092731-05'00'",38
"DR--104948953.pdf","Recommendations to address potential reliability and performance issues associated with interconnected smoke alarms, UL 217",null,null,null,"Acrobat PDFWriter 3.02 for Windows","Microsoft Word ","D:00000101000000Z","D:20040514145546-04'00'",10
"DR--105014463.pdf","FINAL ENVIRONMENTAL ASSESSMENT","EMD",null,null,"Adobe PDF Library 10.0","Acrobat PDFMaker 10.1 for Word","D:20140801114143-06'00'","D:20140804104912-06'00'",45
"DR--105014678.pdf","The Distribution of Major Tax Expenditures in the Individual Income Tax System"," Congressional Budget Office",null,null,"Acrobat Distiller 10.1.7 (Windows)","FrameMaker 10.0.2","D:20130529101244Z","D:20130529124833-04'00'",38
"DR--105028234.pdf","Monitoring Landscape Change for LANDFIRE Using Multi-Temporal Satellite Imagery and Ancillary Data","James Vogelmann, Jay Kost, Brian Tolk, Stephen Howard, Karen Short",null,null,"Acrobat Distiller 9.0.0 (Windows)",null,"D:20110512090508-04'00'","D:20170801103648-05'00'",13
"DR--105028235.pdf","NRI/LF Pilot Project - Montana","Henry Bastian",null,null,"Microsoft® Office Word 2007","Microsoft® Office Word 2007","D:20130204095534Z","D:20170720123213-05'00'",15
"DR--105058009.pdf",null,null,null,null,"Microsoft® Word 2016","Microsoft® Word 2016","D:20171207152416-08'00'","D:20181102151723-07'00'",17
"DR--105076130.pdf",null,null,null,null,"Acrobat Distiller 11.0 (Windows)","Microsoft® Word 2013","D:20181101153546-04'00'","D:20181101154235-04'00'",248
"DR--105147608.pdf",null,"debbie",null,null,"Microsoft® Office Word 2007","Microsoft® Office Word 2007","D:20170729123104-04'00'","D:20170729123708-04'00'",24
